,date,title,source,link
671,2020-08-26,Oil steadies as U.S. Gulf producers shut production ahead of Hurricane Laura,Globe,https://www.theglobeandmail.com/business/industry-news/energy-and-resources/article-oil-holds-near-five-month-high-on-us-output-cuts-and-inventories/
672,2020-08-26,"Oil holds near five-month high on U.S. output cuts, virus concern weighs",Calgary_Herald,https://calgaryherald.com/category/business/
673,2020-08-26, ,Globe,https://www.theglobeandmail.com/business/industry-news/property-report/article-many-canadians-are-set-to-return-to-work-is-the-office-ready-for-them/
674,2020-08-26,"In the tough times ahead, what is Trudeau prepared to cut?",National_Post,https://financialpost.com
675,2020-08-26,Henri-Paul Rousseau – A New Agenda for CIOs and CEOs Facing Systemic Risk (Part Two),CD_Howe,https://www.cdhowe.org/intelligence-memos/henri-paul-rousseau-%E2%80%93-new-agenda-cios-and-ceos-facing-systemic-risk-part-two
676,2020-08-26,Jason Kenney warns of ‘biggest deficit in the history of Alberta by a country mile’ as revenue collapses,National_Post,https://financialpost.com
677,2020-08-26,"American Airlines to cut 19,000 jobs in October without aid",Globe,https://www.theglobeandmail.com/business/video-american-airlines-to-cut-19000-jobs-in-october-without-aid/
678,2020-08-26,RBC beats expectations with record showing in capital markets,National_Post,https://financialpost.com
679,2020-08-26,Justin Trudeau plots Canada's sharpest turn left in economic policy in decades,National_Post,https://financialpost.com
680,2020-08-26,"Boom or bust? Welcome to the freewheeling world of crypto lending, where high rewards equal high risk",National_Post,https://financialpost.com
681,2020-08-26,"Posthaste: While the S&P500 keeps hitting new highs, these Canadian blue chips are weighing down the TSX index",National_Post,https://financialpost.com
682,2020-08-26,"""Going Direct"": Not a New Tool, But an Old Pitfall for the Bank of Canada",CD_Howe,https://www.cdhowe.org/public-policy-research/going-direct-not-new-tool-old-pitfall-bank-canada
683,2020-08-26,"ECB can’t fix causes of negative rates, Schnabel says",Globe,https://www.theglobeandmail.com/business/international-business/european-business/article-ecb-can-wait-for-data-as-economy-grows-in-line-with-projections/
684,2020-08-26,Mexico’s economy records worst quarter since Great Depression,Globe,https://www.theglobeandmail.com/business/economy/article-mexicos-economy-records-worst-quarter-since-great-depression/
685,2020-08-26,What Chrystia Freeland brings to the table as Canada’s finance minister — from a former insider: podcast,National_Post,https://financialpost.com
686,2020-08-26,Salesforce raises annual revenue forecast as surge in remote work boosts demand,Globe,https://www.theglobeandmail.com/business/international-business/us-business/article-salesforce-raises-annual-revenue-forecast-as-surge-in-remote-work/
687,2020-08-26,"Oil prices rise on storm-driven output cuts, COVID-19 weighs",Calgary_Herald,https://calgaryherald.com/category/business/
688,2020-08-26,"Bank of Canada eyes effect on wealth, income distribution in review, Carolyn Wilkins says",Globe,https://www.theglobeandmail.com/business/article-bank-of-canada-eyes-effect-on-wealth-income-distribution-in-review/
689,2020-08-26,Crude consumption rebounds from April lows despite concerns about peak oil demand,Calgary_Herald,https://calgaryherald.com/commodities/energy/crude-consumption-rebounds-from-april-lows-despite-concerns-about-peak-oil-demand/wcm/7631f065-7173-404a-9855-14cbd7551ae6/wcm/7631f065-7173-404a-9855-14cbd7551ae6/
690,2020-08-26,Hurricane Laura poses biggest threat to U.S. oil in 15 years,Calgary_Herald,https://calgaryherald.com/category/business/
691,2020-08-26,Investment in electricity sector could be just what we need to jump-start economic activity,Globe,https://www.theglobeandmail.com/business/commentary/article-investment-in-electricity-sector-could-be-just-what-we-need-to-jump/
692,2020-08-26,"Equinor to cut jobs in Canada, U.S. and U.K. amid oil price fall",Globe,https://www.theglobeandmail.com/business/industry-news/energy-and-resources/article-equinor-to-cut-jobs-in-canada-us-and-uk-amid-oil-price-fall/
693,2020-08-26,BMO and Scotiabank set aside larger loan loss provisions as quarterly results send mixed signals,Globe,https://www.theglobeandmail.com/business/article-bmo-and-scotiabank-set-aside-larger-loan-loss-provisions-as-quarterly/
694,2020-08-26,National Bank profit rebounds to near pre-pandemic levels even as loss provisions rise,Globe,https://www.theglobeandmail.com/business/article-national-bank-profit-rebounds-to-near-pre-pandemic-levels-even-as-loss/
695,2020-08-26,"RBC profit beats forecasts on soaring capital markets results, easing loan-loss provisions",Globe,https://www.theglobeandmail.com/business/article-rbc-profit-beats-forecasts-on-soaring-capital-markets-results-easing/
696,2020-08-26,"SoCons, alienated western Conservatives settle for O’Toole rather than MacKay",Hilltimes,https://www.hilltimes.com/2020/08/26/socons-alienated-western-conservatives-settle-for-otoole-rather-than-mackay/261239
697,2020-08-26,U.S. resumes oil and gas auctions with major New Mexico sale,Globe,https://www.theglobeandmail.com/business/industry-news/energy-and-resources/article-us-resumes-oil-and-gas-auctions-with-major-new-mexico-sale/
698,2020-08-25,Alibaba’s Ant Group files for dual listing in Hong Kong and Shanghai,Globe,na
699,2020-08-25,"American Airlines plans 19,000 furloughs, layoffs in October",Globe,na
700,2020-08-25,Gregory John: First Nations don't oppose energy projects,National_Post,https://financialpost.com
701,2020-08-25,"Posthaste: It’s getting cheaper to rent a condo in Toronto, as listings grow and leases fall",National_Post,https://financialpost.com
702,2020-08-25,"U.S., China reaffirm commitment to Phase One trade deal in phone call",Globe,na
703,2020-08-25,"New dividend all-stars, renewable energy stock picks and safe GIC alternatives: What you need to know in investing this week",Globe,na
704,2020-08-25,Canada’s manufacturing sales up 8.7 per cent in July,Globe,na
705,2020-08-25,Molson- and Hexo-backed Truss Beverage unveils five new brands,Globe,na
706,2020-08-25,U.S. new home sales beat expectations in July,Globe,na
707,2020-08-25,Home buying and mortgage rates in the wake of COVID-19,Globe,na
708,2020-08-25,"Research Roundup: BMO predicts Canadian economy will surge in third quarter, Citi hikes S&P 500 target",Globe,na
709,2020-08-25,Apple CEO Tim Cook is fulfilling another Steve Jobs vision,Globe,na
710,2020-08-25,"Echelon bets on extended rally in mining stocks, hires two experts",Globe,na
711,2020-08-25,"Scotiabank reports $1.3-billion third-quarter profit, provisions for credit losses climb",Globe,na
712,2020-08-25,Oil prices rise toward five-month high on storm-driven output cuts,Globe,na
713,2020-08-25,Former Foodora workers reach $3.46-million settlement with app’s parent company ,Globe,na
714,2020-08-25,Ontario Teachers’ Pension Plan records small loss in first half of 2020,Globe,na
715,2020-08-25,"To fight Apple’s and Google’s grip, Fortnite creator mounts a crusade",Globe,na
716,2020-08-25,Tesla’s Elon Musk hints of battery capacity jump ahead of industry event,Globe,na
717,2020-08-25,Blackstone selling around 40% of its stake in Cheniere limited partnership to Brookfield Infrastructure,Globe,na
718,2020-08-25,"Tuesday’s Insider Report: Executive VP invests over $500,000 in this depressed REIT yielding 6.7%",Globe,na
719,2020-08-25,"Why you should focus on recruiting ‘star’ performers, not ‘solid’ ones",Globe,na
720,2020-08-25,Unifor's Jerry Dias explains strategy of upcoming negotiations with U.S. automakers,Globe,na
721,2020-08-25,Staycation summer brings boom for some retailers,Globe,na
722,2020-08-25,Diane Francis: Erin O'Toole is the best man for the job,National_Post,https://financialpost.com/diane-francis/diane-francis-erin-otoole-is-the-best-man-for-the-job/wcm/9f82f39f-2fd9-4d63-ba67-410de0d67954/
723,2020-08-25,Second house in Florida and two new cars out of reach for Quebec man with $2.2 million fortune,National_Post,https://financialpost.com/personal-finance/can-a-snowbird-be-safe-and-prosperous-in-a-health-crisis/wcm/0b6c9e48-3f65-48b1-a21a-23fde1a1528e/
724,2020-08-25,Businesses were desperate for a rent-relief program. Governments rushed to deliver them one. What went wrong?,National_Post,https://financialpost.com/real-estate/property-post/businesses-were-desperate-for-a-rent-relief-program-governments-rushed-to-deliver-them-one-what-went-wrong/wcm/1810b351-37ba-45e2-8169-b89d93c4c4c3/
725,2020-08-25,"Solving the economy: Liberals say Canada needs a green, inclusive, equitable recovery. Can Chrystia Freeland deliver? ",Globe,na
726,2020-08-25,Honda to pay $85-million to settle U.S. states’ probe over Takata air bags,Globe,na
727,2020-08-25,J.Crew expects to emerge from bankruptcy in early September,Globe,na
728,2020-08-25,Your guide to new benefits for Canadians during COVID-19,National_Post,https://financialpost.com/news/economy/your-guide-to-new-benefits-for-canadians-during-covid-19/wcm/aa89f4ac-2887-4b4d-98ad-0b38b1ff07e5/
729,2020-08-25,U.S.-Canada border closure hurts Washington town cut off from state,Globe,na
730,2020-08-25,Molson and Hexo joint venture Truss unveils five new cannabis beverage brands,Globe,na
731,2020-08-25,"The close: S&P 500, Nasdaq at record highs again on trade, vaccine developments",Globe,na
732,2020-08-25,KFC tells customers to hold off on the ‘finger lickin’ for now,Globe,na
733,2020-08-25,"U.S. consumer confidence at more than six-year low, underlining concerns about economic recovery",Globe,na
734,2020-08-25,"TikTok sues Donald Trump over threatened ban, saying it has ‘no choice’",Globe,na
735,2020-08-25,Apple to open India online store in September: report,Globe,na
736,2020-08-25,WTO says Trump’s punitive duties on Canadian softwood breached global trading rules,Globe,na
737,2020-08-25,"American Airlines plans 19,000 involuntary job cuts in October unless Washington extends aid",Globe,na
738,2020-08-25,Boeing’s first Starliner crewed mission tentatively slated for 2021,Globe,na
739,2020-08-25,Hormel Foods warns of supply shortages on COVID-19 hit,Globe,na
740,2020-08-25,"Facebook plans to launch its news service in U.K., India, Brazil",Globe,na
741,2020-08-25,Great Recession lessons: 6 personal finance takeaways that still apply,Globe,na
742,2020-08-25,Pandemic worsening belief that official inflation measures don't reflect rising costs: Bank of Canada,National_Post,https://financialpost.com
743,2020-08-25,"Investment industry could save millions if Canada’s regulatory organizations merge, report says",Globe,na
744,2020-08-25,Lina's Italian Market set to launch second Calgary location,Calgary_Herald,na
745,2020-08-25,FAIR Canada names former securities regulator as its new executive director,Globe,na
746,2020-08-25,Canadian hedge funds bounce back from pandemic downturn,Globe,na
747,2020-08-25,"Quebec government, Pallinghurst pledging up to $600-million to recapitalize bankrupt Nemaska ",Globe,na
748,2020-08-25,How to have a conversation with your boss about postponing your return to the office,Globe,na
749,2020-08-25,Canadian dollar lags G10 peers as bets mount against the loonie,Globe,na
750,2020-08-25,U.S. bank profits slump 70% as coronavirus weighs on businesses and households,Globe,na
751,2020-08-25,Bank of Canada calls for broader input on updated inflation-target framework,Globe,na
752,2020-08-25,"Big Six banks set for earnings bounce, but more virus pain looms",Globe,na
753,2020-08-25,Saudi Arabia slips to third spot in China’s crude supplier slots for July,Globe,na
754,2020-08-25,Tuesday’s analyst upgrades and downgrades,Globe,na
755,2020-08-25,"Doubts grow Alaska’s Pebble Mine can satisfy new regulatory hurdles, shares tumble",Globe,na
756,2020-08-25,Bank of Montreal profit beats forecasts even as loan-loss provisions top $1-billion,Globe,na
757,2020-08-25,Scotiabank profit drops 34% as loan-loss provisions near $2.2-billion,Globe,na
758,2020-08-25,Which private sector industries ‘pay the bills’ for Canada?,Globe,na
759,2020-08-25,Provision says revenue has skyrocketed as food producers sign up for its new COVID-19 tracking software,Globe,na
760,2020-08-25,Many Canadians are set to return to work. Is the office ready for them?,Globe,na
761,2020-08-25,Canadian dollar rises as U.S.-China trade commitment bolsters sentiment,Globe,na
762,2020-08-25,At midday: TSX reverses early gains as gold stocks weigh,Globe,na
763,2020-08-25,Why cities are key to a connected Canada,Globe,na
764,2020-08-25,Oil hits 5-month highs as U.S. producers cut output ahead of Hurricane Laura,Globe,na
765,2020-08-25,Canada's Boeing 737 Max flight is a test of the global regulatory regime,National_Post,https://financialpost.com
766,2020-08-25,Three ways Canada can lay the foundation for the workplaces of the future ,Globe,na
767,2020-08-25,Scotiabank's foreign loan losses surge as BMO beats expectations,National_Post,https://financialpost.com
768,2020-08-25,"Alberta's GDP will be hardest hit in 2020, expected to drop by 11.3 per cent: Conference Board of Canada report",Calgary_Herald,na
769,2020-08-25,"B.C. tourism: A so-so summer for some regions, a dire one for others",Edmonton_Journal,na
770,2020-08-25,Group pitches resource sector as cornerstone for Canada's post-COVID recovery,Edmonton_Journal,na
771,2020-08-25,"Return to Stage 1 would devastate Edmonton businesses, says retail school director",Edmonton_Journal,na
772,2020-08-25,Rexall landing PPE vending machine at Edmonton airport,Edmonton_Journal,na
773,2020-08-25,William Watson: The conservative vision: If it ain't broke …,National_Post,https://financialpost.com
774,2020-08-25,‘Airplanes are cleaner than they’ve ever been’: Airlines double staff to deep clean planes between flights,National_Post,https://financialpost.com
775,2020-08-25,"GFL board says short seller's analysis flawed, supports management",National_Post,https://financialpost.com
776,2020-08-25,Lawsuits push ahead over trailing fees being paid to discount brokerages,Globe,na
777,2020-08-25,Oil giant Exxon booted from Dow Jones in sign tech now trumps energy in U.S. economy,National_Post,https://financialpost.com
778,2020-08-25,Henri-Paul Rousseau – A New Agenda for CIOs and CEOs Facing Systemic Risk (Part One),CD_Howe,https://www.cdhowe.org/intelligence-memos/henri-paul-rousseau-%E2%80%93-new-agenda-cios-and-ceos-facing-systemic-risk-part-one
779,2020-08-25,A prolonged COVID-19 recovery – The Conference Board of Canada releases its Provincial Economic Outlook  ​,CboC,https://www.conferenceboard.ca/press/newsrelease/2020/08/24/a-prolonged-covid-19-recovery-the-conference-board-of-canada-releases-its-provincial-economic-outlook
780,2020-08-25,Don Drummond – Don't Forget a Fiscal Anchor for the Speech from the Throne,CD_Howe,https://www.cdhowe.org/intelligence-memos/don-drummond-%E2%80%93-dont-forget-fiscal-anchor-speech-throne
781,2020-08-25,Réfléchir aux finances publiques pour après-après-demain - La Presse Opinion,CD_Howe,https://www.cdhowe.org/expert-op-eds/r%C3%A9fl%C3%A9chir-aux-finances-publiques-pour-apr%C3%A8s-apr%C3%A8s-demain-la-presse-opinion
782,2020-08-25,Why the Bank of Canada suddenly wants to hear from us,National_Post,https://financialpost.com
783,2020-08-25,"Schwanen, Ciuriak – Canada and ASEAN Trade Agreement can Foster Economic Recovery, Development and Well-being",CD_Howe,https://www.cdhowe.org/intelligence-memos/schwanen-ciuriak-%E2%80%93-canada-and-asean-trade-agreement-can-foster-economic-recovery
784,2020-08-25,Regulatory Focus in Turbulent Times  ,CD_Howe,https://www.cdhowe.org/essential-public-policy-events/regulatory-focus-turbulent-times
785,2020-08-25,What every Canadian investor needs to know today,Globe,na
786,2020-08-21,I want to be a cyberthreat analyst ... what will my salary be?,Globe,na
787,2020-08-21,Oil prices fall nearly 3% on sluggish coronavirus recovery,Globe,na
788,2020-08-21,Apple reportedly planning to offer bundled services,Globe,na
789,2020-08-21,"For new businesses starting during the pandemic, the ability to pivot has been crucial",Globe,na
790,2020-08-21,Friday’s Insider Report: Board chair cashes out nearly $30-million from this dividend stock ,Globe,na
791,2020-08-21,York University gears up to help food entrepreneurs grow their businesses in COVID-19 era ,Globe,na
792,2020-08-21,EllisDon awarded $260-million contract for Halifax outpatient centre,Globe,na
793,2020-08-21,Cannabis retailers Meta Growth and High Tide merging to form 63-store network,Globe,na
794,2020-08-21,Competition to heat up among U.S. stock exchanges with new entrants,Globe,na
795,2020-08-21,Two accused in alleged Maersk-Petrobras corruption scheme linked to Operation Car Wash,Globe,na
796,2020-08-21,"Amazon executive Jeff Wilke, seen as potential Bezos successor, retiring next year",Globe,na
797,2020-08-21,"Johnson & Johnson to test potential coronavirus vaccine in up to 60,000 volunteers",Globe,na
798,2020-08-21,"How to tell if an adviser doesn’t care about you. Plus, Rosenberg thinks the loonie is in serious trouble and National Bank shakes up its top dividend picks",Globe,na
799,2020-08-21,Signs of recovery? U.S. business activity and home sales surge,Globe,na
800,2020-08-21,"Montreal port employers, striking dockworkers reach tentative deal",Globe,na
801,2020-08-21,No sweat: How a tiny startup landed a dream deal in the middle of a pandemic,National_Post,https://financialpost.com
802,2020-08-21,"U.K. economy recovering, for now, but fears of further job losses are growing",Globe,na
803,2020-08-21,The 'Wolf of Wall Street' is going to teach U.S. punters how to trade,National_Post,https://financialpost.com
804,2020-08-21,U.K.-EU talks see little progress as hopes for a new agreement fade,Globe,na
805,2020-08-21,Canadian banks are about to report one of the worst quarters in modern banking history,National_Post,https://financialpost.com
806,2020-08-21,Everything you need to know about the CERB replacement and other new government benefits,National_Post,https://financialpost.com
807,2020-08-21,Hiring a Black leader? Learn from my experience and treat it like it matters ,Globe,na
808,2020-08-21,Ottawa has the big telcos' back,National_Post,https://financialpost.com/opinion/ottawa-has-the-big-telcos-back/wcm/b8eff3ea-1618-4a1a-a968-75b5b4851b0a/
809,2020-08-21,Wirecard sells Brazil assets as it begins winding down international operations,Globe,na
810,2020-08-21,Friday’s analyst upgrades and downgrades,Globe,na
811,2020-08-21,There's another debt-deferral cliff looming this fall,National_Post,https://financialpost.com/news/economy/canada-debt-deferral-cliff-student-loan-payments-due-fall/wcm/967a76b7-d1e5-4712-be9a-e4eeaa561906/
812,2020-08-21,Former Fed staffers urge rejection of Trump nominee Shelton over ‘extreme and ill-considered’ views,Globe,na
813,2020-08-21,"Canadian retail sales up 23.7% in June, rising above pre-pandemic levels",Globe,na
814,2020-08-21,Five ways small investors can gain a big edge over the professionals,National_Post,https://financialpost.com
815,2020-08-21,U.S. existing home sales surge to near 14-year high in July,Globe,na
816,2020-08-21,Posthaste: The Canadian Dream could be on hold for longer than we thought,National_Post,https://financialpost.com
817,2020-08-21,Who needs banks? How tech companies are taking a bite out of financial services,National_Post,https://financialpost.com
818,2020-08-21,News media ask Apple CEO for same app store deal as Amazon,National_Post,https://financialpost.com
819,2020-08-21,Commonwealth Bank of Australia facing class action over insurance advice,Globe,na
820,2020-08-21,Turkey confirms discovery of large natural-gas reserve in Black Sea,Globe,na
821,2020-08-21,Chevron gets regulatory approval to shut units of Australian LNG project in stages,Globe,na
822,2020-08-21,Oil prices dip on sluggish coronavirus recovery,Globe,na
823,2020-08-21,Canada doesn't need a wealth tax,National_Post,https://financialpost.com
824,2020-08-21,Deere raises forecast as farm-equipment demand proves resilient through pandemic,Globe,na
825,2020-08-21,Investors in collapsed Woodford fund to receive another £183-million,Globe,na
826,2020-08-21,Canadian dollar pares its weekly advance as oil slides,Globe,na
827,2020-08-21,Varcoe: Resource sector says it can add 2.6 million jobs to a green economic recovery,Edmonton_Journal,na
828,2020-08-21,"HNA’s Swissport gets extra liquidity from creditors, strikes revamp deal",Globe,na
829,2020-08-21,Canadian property techs are in danger of dying from data starvation,National_Post,https://financialpost.com
830,2020-08-21,Holiday shopping season coming earlier than ever as retailers fear shipping crunch,Globe,na
831,2020-08-21,Veteran Amazon executive Jeff Wilke retiring next year,Globe,na
832,2020-08-21,Citigroup files third lawsuit over accidental Revlon payment,Globe,na
833,2020-08-21,Facebook pushes for data-portability legislation ahead of FTC hearing,Globe,na
834,2020-08-20,Canadians risk becoming addicted to pandemic aid ,Globe,na
835,2020-08-20,"While online shopping continues to gain momentum this holiday season, Amazon expected to be the first stop",Deloitte,/ca/en/pages/press-releases/articles/2019-retail-holiday-study.html
836,2020-08-20,Ottawa eases EI eligibility as part of $37-billion in new emergency income supports,Globe,na
837,2020-08-20,Thursday’s Insider Report: CEO invests over $5-million in this Canadian large-cap stock,Globe,na
838,2020-08-20,Canadian dollar extends pullback from 7-month high as oil prices fall,Globe,na
839,2020-08-20,Can the West’s economies ever escape China’s magnetic pull? The story of rare-earth metals shows how hard it can be,Globe,na
840,2020-08-20,OPEC+ needs to cut daily output by more than 2 million barrels to make up for oversupply: document,Globe,na
841,2020-08-20,Saudi crude oil exports plunge to record low in June,Globe,na
842,2020-08-20,"Turkey makes significant Black Sea gas find, sources say",Globe,na
843,2020-08-20,Anthony Viel to be next Chief Executive Officer of Deloitte Canada,Deloitte,/ca/en/pages/press-releases/articles/ceo-announcement.html
844,2020-08-20,Deloitte welcomes Beelogix to further expand capabilities and leadership in SAP Digital Supply Chain Solutions,Deloitte,/ca/en/pages/press-releases/articles/deloitte-welcomes-beelogix-leadership-sap-supply-chain-management.html
845,2020-08-20,Canada’s Best Managed Companies investing in technology and talent for future success,Deloitte,/ca/en/pages/press-releases/articles/best-managed-companies-invest-technology-talent-future-success.html
846,2020-08-20,"Nielsen, Headset and Deloitte announce a strategic alliance to provide data & insights to legal cannabis market in Canada",Deloitte,/ca/en/pages/press-releases/articles/announce-a-strategic-alliance.html
847,2020-08-20,"Employee experience, engagement, and learning key factors in driving social enterprise",Deloitte,/ca/en/pages/press-releases/articles/human-capital-trends-2019.html
848,2020-08-20,"Shake, rattle, and stall: Preparedness and perseverance key in 2019",Deloitte,/ca/en/pages/press-releases/articles/dampened-economic-growth-looming-recession.html
849,2020-08-20,Streetwise newsletter: Canadian securities regulators move to crack down on COVID-19 investment scams,Globe,na
850,2020-08-20,Deloitte estimates next round of cannabis legalization will create a new $2.7-billion market in Canada,Deloitte,/ca/en/pages/press-releases/articles/cannabis-legalization.html
851,2020-08-20,Extended production curbs should help Canadian oil prices,Deloitte,/ca/en/pages/press-releases/articles/oil-gas-price-forecast.html
852,2020-08-20,The pandemic has exposed the precarious economic situation of many Canadian families ,Globe,na
853,2020-08-20,Deloitte and TruTrace Technologies Inc. form strategic alliance to improve cannabis quality control and safety for retailers and consumers,Deloitte,/ca/en/pages/press-releases/articles/deloitte-and-trutrace-technologies-inc-form-strategic-alliance-cannabis-quality-control.html
854,2020-08-20,"Canadian home prices edge up in July, but data point to a slowing market",Globe,na
855,2020-08-20,"Attracting the right talent, the rise of AI, and data protection at the forefront for Deloitte Technology Fast 50 winners",Deloitte,/ca/en/pages/press-releases/articles/deloitte-technology-fast-50-winners.html
856,2020-08-20,Rosenberg: The most dangerous move for an investor right now? Counting on a stronger Canadian dollar,Globe,na
857,2020-08-20,Canadian home prices rise in July but market still slow,Calgary_Herald,na
858,2020-08-20,The future of the mall: Deloitte sees a new kind of shopping experience for the post-pandemic world,Deloitte,/ca/en/pages/press-releases/articles/the-future-of-mall.html
859,2020-08-20,Canada’s Oil & Gas Sector Faces Slow Recovery,Deloitte,/ca/en/pages/press-releases/articles/canada-oil-gas-sector-faces-slow-recovery.html
860,2020-08-20,Deloitte’s 2020 TMT Predictions forecasts greater accessibility to AI via new chips at the edge,Deloitte,/ca/en/pages/press-releases/articles/deloittes-2020-tmt-predictions-forecast.html
861,2020-08-20,Varcoe: Tech sector gets more traction in Calgary as big investors target Attabotics,Calgary_Herald,na
862,2020-08-20,Deloitte expands cannabis practice with Cannabis Compliance Inc.  acquisition,Deloitte,/ca/en/pages/press-releases/articles/cannabis-compliance-inc-acquisition.html
863,2020-08-20,Deloitte Global mining report explores key trends in 2020,Deloitte,/ca/en/pages/press-releases/articles/deloitte-global-mining-trends-2020.html
864,2020-08-20,National Bank shakes up its Dividend All-Stars portfolio ,Globe,na
865,2020-08-20,"Pandemic-related immigration slowdown threatens Canadian economy, RBC report says",Globe,na
866,2020-08-20,Universal health care delivered in an entrepreneurial way: Alberta’s Bill 30 is a start,Globe,na
867,2020-08-20,Scotiabank’s lesson: Putting reputation before revenue is the key to end spoofing ,Globe,na
868,2020-08-20,"California court ruling paves way to stave off Uber, Lyft shutdown",Globe,na
869,2020-08-20,"Johnson & Johnson to test potential coronavirus vaccine in ‘up to 60,000’ volunteers",Globe,na
870,2020-08-20,Teksavvy and other small ISPs to raise internet rates in response to cabinet decision last week,Globe,na
871,2020-08-20,"Ottawa, Ford government reach agreement with 3M to make N95 masks in Brockville, Ont. ",Globe,na
872,2020-08-20,TD pays $122-million to settle case that alleged it charged US customers overdraft fees without consent,Globe,na
873,2020-08-20,Deloitte research reveals significant return on investment for workplace mental health programs,Deloitte,/ca/en/pages/press-releases/articles/significant-roi-for-workplace-mental-health-programs.html
874,2020-08-20,"Farmers face shortage of masks, gloves for every-day work due to COVID demand",Edmonton_Journal,na
875,2020-08-20,Canadian Crude Oil Prices Expected to Strengthen in 2020,Deloitte,/ca/en/pages/press-releases/articles/canadian-crude-oil-prices-expected-to-strengthen-in-2020.html
876,2020-08-20,How K.C. Irving launched one of Canada's iconic business dynasties,National_Post,https://financialpost.com
877,2020-08-20,U.S. judge narrows SEC lawsuit against VW over diesel emissions,Globe,na
878,2020-08-20,"Talent a Strength, but Taxes & Regulation are Stifling Growth",Deloitte,/ca/en/pages/press-releases/articles/canada-competitiveness-scorecard-press-release.html
879,2020-08-20,Choose the right lens to see where your decision-making is going wrong ,Globe,na
880,2020-08-20,Facebook stirs up anger after abandoning drilling gear on Oregon coast,Globe,na
881,2020-08-20,Novartis wins FDA approval to repurpose leukemia drug against multiple sclerosis,Globe,na
882,2020-08-20,Companies rush to pivot advertising plans during COVID-19 pandemic,Globe,na
883,2020-08-20,We should remember that consumers control the narrative ,Globe,na
884,2020-08-20,"Gold miners’ shares tumble following Mali military coup, but operators insist they can continue",Globe,na
885,2020-08-20,Calgary ticketing startup Showpass’s pandemic turnaround idea: Hotel-balcony concerts,Globe,na
886,2020-08-20,Rob Carrick's personal finance tips amidst coronavirus,Globe,na
887,2020-08-20,Transport Canada to conduct flight test for Boeing 737 Max next week,Globe,na
888,2020-08-20,Comparing Blade Runner's vision of 2019 to our reality,Globe,na
889,2020-08-20,How long will your kids cost you money?,Globe,na
890,2020-08-20,Searching for microplastics within the human body,Globe,na
891,2020-08-20,Banks fined for improper disclosure and charges on credit cards,Globe,na
892,2020-08-20,U.S. unemployment claims climb back above 1 million,Globe,na
893,2020-08-20,U.S. charges former Uber security chief with covering up massive 2016 hacking,Globe,na
894,2020-08-20,Market movers: Stocks that saw action on Thursday - and why,Globe,na
895,2020-08-20,"Dividend-rich Canadian and U.S. renewable energy stocks: Good under Trump, better under Biden?",Globe,na
896,2020-08-20,BC Ferries reports $62-million first-quarter loss due to COVID-19 ,Globe,na
897,2020-08-20,"Tesla’s soaring stock cracks $2,000 ahead of share split",Globe,na
898,2020-08-20,How will the Pandemic Impact Real Estate in Canada’s Urban Centres?,CD_Howe,https://www.cdhowe.org/essential-public-policy-events/how-will-pandemic-impact-real-estate-canada%E2%80%99s-urban-centres
899,2020-08-20,Ottawa eases EI eligibility as part of $37-billion in new income supports,Globe,na
900,2020-08-20,Canadian securities regulators move to crack down on COVID-19 investment scams,Globe,na
901,2020-08-20,Video: Drawing Conclusions: How much does it cost to break a mortgage?,Globe,na
902,2020-08-20,Support Digitization of Small Businesses and Boost Interprovincial Trade: Crisis Working Group on Business Continuity and Trade,CD_Howe,https://www.cdhowe.org/council-reports/support-digitization-small-businesses-and-boost-interprovincial-trade-crisis-working-group-business
903,2020-08-20,Robert Mysicka – Protecting Consumers Against Costs of Increased Professional Regulation,CD_Howe,https://www.cdhowe.org/intelligence-memos/robert-mysicka-%E2%80%93-protecting-consumers-against-costs-increased-professional
904,2020-08-20, COVID-19 Economic Dashboard,CD_Howe,https://www.cdhowe.org/covid-19-economic-dashboard
905,2020-08-20,COVID-19: The C.D. Howe Institute’s Complete Policy Analysis,CD_Howe,https://www.cdhowe.org/public-policy-research/covid-19-cd-howe-institute%E2%80%99s-complete-policy-analysis
906,2020-08-20,The Outlook for Canada’s Recovery,CD_Howe,https://www.cdhowe.org/essential-public-policy-events/outlook-canada%E2%80%99s-recovery
907,2020-08-20,New Ways of Working: Re-inventing Your Business in the Age of COVID-19,CD_Howe,https://www.cdhowe.org/essential-public-policy-events/new-ways-working-re-inventing-your-business-age-covid-19
908,2020-08-20,Joe Oliver: Ontario is dealing with its high-cost surplus electricity,National_Post,https://financialpost.com
909,2020-08-20,"Economy continues to add jobs, but many remain lost",CboC,https://www.conferenceboard.ca/press/newsrelease/2020/08/07/economy-continues-to-add-jobs-but-many-remain-lost
910,2020-08-20,Joe Biden gambles on energy policy some describe as 'Tet offensive' on fossil fuels,National_Post,https://financialpost.com
911,2020-08-20,"Small businesses added $117-billion of new debt to battle COVID-19, CFIB says ",Globe,na
912,2020-08-20,"Blit, Jin, Skuterud – Re-opening and Re-closing the Economy Strategically",CD_Howe,https://www.cdhowe.org/intelligence-memos/blit-jin-skuterud-%E2%80%93-re-opening-and-re-closing-economy-strategically
913,2020-08-20,Diane Francis: Trudeau's autocratic proclivities a clear and present danger to Canadian democracy,National_Post,https://financialpost.com
914,2020-08-20,Analysts express confidence in GFL Environmental in wake of negative short-seller report,National_Post,https://financialpost.com
